logfc,adjpv,entrez,symbol
3.27929438093161,1e-06,687,KLF9
4.39669467708328,1e-06,5997,RGS2
1.44863522504828,9.81373705397749e-06,1052,CEBPD
4.19352248692167,1.05614572428361e-05,1831,TSC22D3
2.45888036125009,0.000117731718985724,1843,DUSP1
2.89478593599949,0.000720782986315144,2752,GLUL
1.4080304610843,0.00379202361151351,80271,ITPKC
3.40014579897183,0.00413937891679848,6236,RRAD
1.5342258725877,0.00641616423402499,4792,NFKBIA
2.52820796400246,0.00641616423402499,604,BCL6
-2.22907247520326,0.00646812272745967,22891,ZNF365
1.10784141127091,0.00646812272745967,4864,NPC1
1.29291770456646,0.00646812272745967,23189,KANK1
-2.66931707111881,0.00646812272745967,5328,PLAU
-1.95419372115062,0.00646812272745967,182,JAG1
1.2158213487861,0.00720267637310007,23401,FRAT2
1.11398228103341,0.00996778768367839,10628,TXNIP
-1.22180756605349,0.01209262682403,837,CASP4
-4.58531543476767,0.01209262682403,5744,PTHLH
1.62377392094547,0.0123389885852907,23119,HIC2
1.56341072204073,0.0176247014646346,7538,ZFP36
-0.651672875437324,0.0176247014646346,8869,ST3GAL5
1.13350136712737,0.017878447087819,7048,TGFBR2
0.841582565652756,0.0179342692561998,3557,IL1RN
2.6608519345709,0.0179342692561998,7704,ZBTB16
1.7789882166689,0.01814514796372,6446,SGK1
1.46498722087997,0.01814514796372,10458,BAIAP2
-1.65346783168473,0.018220390059984,65108,MARCKSL1
1.4300408300365,0.0185594993770044,58495,OVOL2
1.49104940850138,0.0193159707174441,7844,RNF103
0.922750989267864,0.0200259045059184,54861,SNRK
0.693264503168336,0.0218688925941109,56998,CTNNBIP1
-1.87288527247084,0.0218688925941109,3918,LAMC2
1.2416092587134,0.0218688925941109,1944,EFNA3
0.7251939382837,0.0220339674077292,10075,HUWE1
-1.40745451501095,0.022035067703831,7168,TPM1
-2.85594211036333,0.0226295002721898,4318,MMP9
-0.887221911012646,0.0228594231932827,4800,NFYA
1.48743789728207,0.0259380307896942,2355,FOSL2
0.83862794623163,0.0260434040647241,219699,UNC5B
-1.61576170646192,0.0266425433675166,10468,FST
-0.719276542431599,0.0277203590483771,11031,RAB31
-1.50665677883552,0.0277203590483771,10625,IVNS1ABP
-2.43178803913699,0.0277203590483771,4319,MMP10
-0.501168420673969,0.0277203590483771,9637,FEZ2
0.812109244674557,0.0277203590483771,9267,CYTH1
0.792406512606462,0.0277203590483771,29899,GPSM2
0.356187285131756,0.0277203590483771,5875,RABGGTA
-0.534412266008284,0.0291889352588248,3460,IFNGR2
2.32524755888723,0.0295955594007814,6288,SAA1
1.01943393462329,0.0350402998024569,2729,GCLC
0.779213815554523,0.0371059983591021,7088,TLE1
-0.95025903796501,0.0386624944800249,1465,CSRP1
1.5551182754421,0.0386624944800249,9314,KLF4
0.696764975863816,0.0386624944800249,2114,ETS2
-0.425176716822499,0.0414862933401486,211,ALAS1
-1.01635033433124,0.0421845875453401,5947,RBP1
0.869568211500434,0.0421845875453401,2040,STOM
0.722523026047858,0.0429326601510358,10135,NAMPT
-1.15392376727901,0.0429326601510358,3566,IL4R
-2.27169740416794,0.0429326601510358,7447,VSNL1
-0.524992428208464,0.0429326601510358,10213,PSMD14
1.27800957225065,0.0429326601510358,4616,GADD45B
-0.499822598306771,0.0429546333154576,54470,ARMCX6
-1.28300587598124,0.0457893677550961,113,ADCY7
1.14791092933867,0.0473414660764697,4919,ROR1
-1.25531167034057,0.0473414660764697,4638,MYLK
-0.485334517203017,0.0473414660764697,8892,EIF2B2
-0.826239172493351,0.0489507428729983,2550,GABBR1
-0.297956671620561,0.0521284155975675,7165,TPD52L2
-0.652383911162589,0.0534838597058708,6238,RRBP1
-1.21256754607958,0.0534838597058708,1839,HBEGF
1.03501324924085,0.0545517021834361,23218,NBEAL2
1.03644935261252,0.0545517021834361,22837,COBLL1
-0.483734822497496,0.0545517021834361,23231,SEL1L3
-1.21026434268106,0.0545517021834361,3673,ITGA2
-2.30856542882471,0.0558200800105257,7062,TCHH
0.473942973167449,0.056018230838459,10188,TNK2
-0.821458334698444,0.0585224117131022,23113,CUL9
2.3407823406974,0.0594739170435694,2289,FKBP5
-0.642283646039836,0.0612432711099955,4651,MYO10
-1.03480969133657,0.0612432711099955,8727,CTNNAL1
-1.53945185723143,0.0612432711099955,5217,PFN2
0.311397457492841,0.0612432711099955,439,ASNA1
-1.76349339039547,0.0612432711099955,8507,ENC1
0.261976404486637,0.0612432711099955,5326,PLAGL2
0.513017423509859,0.0616314435679302,6844,VAMP2
